,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,url,stage
2105,670474236058800128,,,2015-11-28 05:28:09 +0000,Iphone,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,10,10,None,0,0,https://t.co/7JMAHdJ6A4,
2106,670468609693655041,,,2015-11-28 05:05:47 +0000,Iphone,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,10,10,Edd,0,0,https://t.co/dupWSIpSrG,
2107,670465786746662913,,,2015-11-28 04:54:34 +0000,Iphone,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,7,10,None,0,0,https://t.co/2BnCLtJMxD,
2108,670452855871037440,,,2015-11-28 04:03:11 +0000,Iphone,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,11,10,None,0,0,https://t.co/35BcGFdEAK,
2109,670449342516494336,,,2015-11-28 03:49:14 +0000,Iphone,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,5,10,None,0,0,https://t.co/cixC0M3P1e,
2110,670444955656130560,,,2015-11-28 03:31:48 +0000,Iphone,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,10,10,Paull,0,0,https://t.co/J5Mqn8VeYq,
2111,670442337873600512,,,2015-11-28 03:21:24 +0000,Iphone,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,11,10,Koda,0,0,https://t.co/mzPoS9wCqp,
2112,670435821946826752,,,2015-11-28 02:55:30 +0000,Iphone,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,10,10,None,0,0,https://t.co/sQuKwSKtDE,
2113,670434127938719744,,,2015-11-28 02:48:46 +0000,Iphone,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,11,10,Hank,0,0,https://t.co/cwoP1ftbrj,
2114,670433248821026816,,,2015-11-28 02:45:17 +0000,Iphone,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,10,10,Sam,0,0,https://t.co/PXnCdz8qzK,
2115,670428280563085312,,,2015-11-28 02:25:32 +0000,Iphone,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,11,10,Willy,0,0,https://t.co/Fm1SvVLsad,
2116,670427002554466305,,,2015-11-28 02:20:27 +0000,Iphone,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,9,10,a,0,0,https://t.co/CtuJoLHiDo,
2117,670421925039075328,,,2015-11-28 02:00:17 +0000,Iphone,Meet Herb. 12/10 https://t.co/tLRyYvCci3,12,10,Herb,0,0,https://t.co/tLRyYvCci3,
2118,670420569653809152,,,2015-11-28 01:54:54 +0000,Iphone,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,10,10,Damon,0,0,https://t.co/Z5nqlfjYJi,
2119,670417414769758208,,,2015-11-28 01:42:22 +0000,Iphone,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,6,10,None,0,0,https://t.co/Dfv2YaHPMn,
2120,670411370698022913,,,2015-11-28 01:18:21 +0000,Iphone,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,12,10,Scooter,0,0,https://t.co/1DJfHmfBQN,
2121,670408998013820928,,,2015-11-28 01:08:55 +0000,Iphone,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,10,10,Peanut,0,0,https://t.co/LXVEHo9JMY,
2122,670403879788544000,,,2015-11-28 00:48:35 +0000,Iphone,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,10,10,Nigel,0,0,https://t.co/vSd1TWFK1I,
2123,670385711116361728,,,2015-11-27 23:36:23 +0000,Iphone,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8,10,Larry,0,0,https://t.co/MAZx8MPF0S,
2124,670374371102445568,,,2015-11-27 22:51:19 +0000,Iphone,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12,10,Daisy,0,0,https://t.co/8yzgYzP94K,
2125,670361874861563904,,,2015-11-27 22:01:40 +0000,Iphone,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,9,10,a,0,0,https://t.co/98ZBi6o4dj,
2126,670338931251150849,,,2015-11-27 20:30:30 +0000,Iphone,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,10,10,Butters,0,0,https://t.co/iTc578yDmY,
2127,670319130621435904,,,2015-11-27 19:11:49 +0000,Iphone,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",11,10,None,0,0,https://t.co/QnfO7HEQGA,
2128,670303360680108032,,,2015-11-27 18:09:09 +0000,Iphone,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,9,10,a,0,0,https://t.co/yV3Qgjh8iN,
2129,670290420111441920,,,2015-11-27 17:17:44 +0000,Iphone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11,10,Sandra,0,0,https://t.co/orbkAq9kYF,
2130,670093938074779648,,,2015-11-27 04:16:59 +0000,Iphone,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,9,10,Wally,0,0,https://t.co/vYs9IVzHY9,
2131,670086499208155136,,,2015-11-27 03:47:25 +0000,Iphone,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",10,10,None,0,0,https://t.co/DuQXATW27f,
2132,670079681849372674,,,2015-11-27 03:20:20 +0000,Iphone,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,10,10,Fabio,0,0,https://t.co/Qvj4JZGdQD,
2133,670073503555706880,,,2015-11-27 02:55:47 +0000,Iphone,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10,10,Winston,0,0,https://t.co/exGrzT9O88,
2134,670069087419133954,,,2015-11-27 02:38:14 +0000,Iphone,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,5,10,Randall,0,0,https://t.co/pzrvc7wKGd,
2135,670061506722140161,,,2015-11-27 02:08:07 +0000,Iphone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",11,10,Liam,0,0,https://t.co/uQMFKv1vjn,
2136,670055038660800512,,,2015-11-27 01:42:24 +0000,Iphone,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,3,10,Tommy,0,0,https://t.co/0gY6XTOpn3,
2137,670046952931721218,,,2015-11-27 01:10:17 +0000,Iphone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,11,10,Ben,0,0,https://t.co/465sIBdvzU,
2138,670040295598354432,,,2015-11-27 00:43:49 +0000,Iphone,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,10,10,None,0,0,https://t.co/5iYF0Ci0EK,
2139,670037189829525505,,,2015-11-27 00:31:29 +0000,Iphone,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,5,10,None,0,0,https://t.co/rOTOteKx4q,
2140,670003130994700288,,,2015-11-26 22:16:09 +0000,Iphone,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,10,10,Raphael,0,0,https://t.co/3NTykJmtHt,
2141,669993076832759809,,,2015-11-26 21:36:12 +0000,Iphone,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,9,10,Zoey,0,0,https://t.co/kR1fqy4NKK,pupper
2142,669972011175813120,,,2015-11-26 20:12:29 +0000,Iphone,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,10,10,None,0,0,https://t.co/A6XnvxHiUQ,
2143,669970042633789440,,,2015-11-26 20:04:40 +0000,Iphone,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10,10,Julio,0,0,https://t.co/aeURGO9Qs8,
2144,669942763794931712,,,2015-11-26 18:16:16 +0000,Iphone,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,11,10,Andru,0,0,https://t.co/1VJoY3OJ1F,
2145,669926384437997569,,,2015-11-26 17:11:11 +0000,Iphone,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,12,10,None,0,0,https://t.co/9RYY2NtHDw,
2146,669923323644657664,,,2015-11-26 16:59:01 +0000,Iphone,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,10,10,a,0,0,https://t.co/6GUGO7azNX,
2147,669753178989142016,,,2015-11-26 05:42:55 +0000,Iphone,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10,10,Chester,0,0,https://t.co/63jh1tYZa5,
2148,669749430875258880,,,2015-11-26 05:28:02 +0000,Iphone,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,8,10,Clarence,0,0,https://t.co/tbFaTUHLJB,
2149,669684865554620416,6.693543826270495e+17,4196983835.0,2015-11-26 01:11:28 +0000,Iphone,After countless hours of research and hundreds of formula alterations we have concluded that Dug should be bumped to an 11/10,11,10,None,0,0,11/10,
2150,669683899023405056,,,2015-11-26 01:07:38 +0000,Iphone,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10,10,Kloey,0,0,https://t.co/NvKJRYDosA,
2151,669682095984410625,,,2015-11-26 01:00:28 +0000,Iphone,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,9,10,Louie,0,0,https://t.co/RAwZvMKRZB,
2152,669680153564442624,,,2015-11-26 00:52:45 +0000,Iphone,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,8,10,Shawwn,0,0,https://t.co/IQFZKNUlXx,
2153,669661792646373376,,,2015-11-25 23:39:47 +0000,Iphone,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,5,10,a,0,0,https://t.co/ODnILTr4QM,
2154,669625907762618368,,,2015-11-25 21:17:12 +0000,Iphone,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12,10,Penny,0,0,https://t.co/eqeWw67oU7,
2155,669603084620980224,,,2015-11-25 19:46:30 +0000,Iphone,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10,10,None,0,0,https://t.co/MSIbWu4YYs,
2156,669597912108789760,,,2015-11-25 19:25:57 +0000,Iphone,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10,10,Skye,0,0,https://t.co/XmCvma01fF,
2157,669583744538451968,,,2015-11-25 18:29:39 +0000,Iphone,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,6,10,None,0,0,https://t.co/f8GXeDbFzu,
2158,669573570759163904,,,2015-11-25 17:49:14 +0000,Iphone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10,10,Linda,0,0,https://t.co/UpFFYhA1Id,
2159,669571471778410496,,,2015-11-25 17:40:53 +0000,Iphone,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,7,10,Keith,0,0,https://t.co/fa7olwrF9Y,
2160,669567591774625800,,,2015-11-25 17:25:28 +0000,Iphone,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,9,10,Kollin,0,0,https://t.co/XPLB3eoXiX,
2161,669564461267722241,,,2015-11-25 17:13:02 +0000,Iphone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,10,10,a,0,0,https://t.co/eCRdwouKCl,
2162,669393256313184256,,,2015-11-25 05:52:43 +0000,Iphone,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10,10,Ronduh,0,0,https://t.co/juktj5qiaD,
2163,669375718304980992,,,2015-11-25 04:43:02 +0000,Iphone,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6,10,Billl,0,0,https://t.co/ero0XfdGtY,
2164,669371483794317312,,,2015-11-25 04:26:12 +0000,Iphone,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10,10,Oliviér,0,0,https://t.co/fj4c170cxk,
2165,669367896104181761,,,2015-11-25 04:11:57 +0000,Iphone,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,10,10,Chip,0,0,https://t.co/yoB0SM1AAP,
2166,669363888236994561,,,2015-11-25 03:56:01 +0000,Iphone,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,10,10,None,0,0,https://t.co/jPkd7hhX7m,
2167,669359674819481600,,,2015-11-25 03:39:17 +0000,Iphone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11,10,Saydee,0,0,https://t.co/Eh2v0AyJbi,
2168,669354382627049472,,,2015-11-25 03:18:15 +0000,Iphone,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,8,10,Dug,0,0,https://t.co/JtA1TG21Xx,
2169,669353438988365824,6.678064545737605e+17,4196983835.0,2015-11-25 03:14:30 +0000,Iphone,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10,10,Tessa,0,0,https://t.co/qDS1aCqppv,
2170,669351434509529089,,,2015-11-25 03:06:32 +0000,Iphone,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA,10,10,Sully,0,0,https://t.co/zKNF77dxEA,
2171,669328503091937280,,,2015-11-25 01:35:25 +0000,Iphone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12,10,Kirk,0,0,https://t.co/0twoigv5jP,
2172,669327207240699904,,,2015-11-25 01:30:16 +0000,Iphone,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,13,10,None,0,0,https://t.co/6WGFp9cuj6,
2173,669324657376567296,,,2015-11-25 01:20:08 +0000,Iphone,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11,10,Ralf,0,0,https://t.co/R5Z6jBTdhc,
2174,669216679721873412,,,2015-11-24 18:11:04 +0000,Iphone,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,8,10,Clarq,0,0,https://t.co/d8ybynaRwZ,
2175,669214165781868544,,,2015-11-24 18:01:05 +0000,Iphone,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,10,10,Jaspers,0,0,https://t.co/cieaOI0RuT,
2176,669203728096960512,,,2015-11-24 17:19:36 +0000,Iphone,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,9,10,Samsom,0,0,https://t.co/HPoce45SI3,
2177,669037058363662336,,,2015-11-24 06:17:19 +0000,Iphone,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10,10,None,0,0,https://t.co/Lh1BsJrWPp,
2178,669015743032369152,,,2015-11-24 04:52:37 +0000,Iphone,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,10,10,None,0,0,https://t.co/Jykq2iq3qN,
2179,669006782128353280,,,2015-11-24 04:17:01 +0000,Iphone,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12,10,Tucker,0,0,https://t.co/k0ddVUWTcu,
2180,669000397445533696,,,2015-11-24 03:51:38 +0000,Iphone,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11,10,Terrance,0,0,https://t.co/ixcuUYCbdD,
2181,668994913074286592,,,2015-11-24 03:29:51 +0000,Iphone,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,5,10,None,0,0,https://t.co/w5oYFXi0uh,
2182,668992363537309700,,,2015-11-24 03:19:43 +0000,Iphone,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,8,10,Harrison,0,0,https://t.co/tiVuq6MNwl,
2183,668989615043424256,,,2015-11-24 03:08:48 +0000,Iphone,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3,10,Bernie,0,0,https://t.co/1zBp1moFlX,
2184,668988183816871936,,,2015-11-24 03:03:06 +0000,Iphone,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,7,10,None,0,0,https://t.co/bMhs18elNF,
2185,668986018524233728,,,2015-11-24 02:54:30 +0000,Iphone,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9,10,Ruby,0,0,https://t.co/j0Wpa42KCH,
2186,668981893510119424,,,2015-11-24 02:38:07 +0000,Iphone,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,4,10,None,0,0,https://t.co/0EJXxE9UxW,
2187,668979806671884288,,,2015-11-24 02:29:49 +0000,Iphone,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12,10,Chaz,0,0,https://t.co/uxdOfblUB0,
2188,668975677807423489,,,2015-11-24 02:13:25 +0000,Iphone,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,11,10,Jeremy,0,0,https://t.co/LqAMlFVBoY,
2189,668967877119254528,6.689207171325829e+17,21435658.0,2015-11-24 01:42:25 +0000,Iphone,"12/10 good shit Bubka
@wane15",12,10,None,0,0,"Bubka
@wane15",
2190,668960084974809088,,,2015-11-24 01:11:27 +0000,Iphone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10,10,Jaycob,0,0,https://t.co/952hUV6RiK,
2191,668955713004314625,,,2015-11-24 00:54:05 +0000,Iphone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,10,10,a,0,0,https://t.co/Dmy2mY2Qj5,
2192,668932921458302977,,,2015-11-23 23:23:31 +0000,Iphone,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,9,10,Herald,0,0,https://t.co/rcrKkL7eB6,
2193,668902994700836864,,,2015-11-23 21:24:36 +0000,Iphone,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11,10,Lambeau,0,0,https://t.co/UqCvpSgMJe,
2194,668892474547511297,,,2015-11-23 20:42:48 +0000,Iphone,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,11,10,Ruffles,0,0,https://t.co/HyDpTU5Jhj,
2195,668872652652679168,,,2015-11-23 19:24:02 +0000,Iphone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11,10,Amélie,0,0,https://t.co/up0MHRxelf,
2196,668852170888998912,,,2015-11-23 18:02:38 +0000,Iphone,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11,10,Bobb,0,0,https://t.co/OmxouCZ8IY,
2197,668826086256599040,,,2015-11-23 16:18:59 +0000,Iphone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10,10,Banditt,0,0,https://t.co/Ko7eCsFpnI,
2198,668815180734689280,,,2015-11-23 15:35:39 +0000,Iphone,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,7,10,a,0,0,https://t.co/IGmVbz07tZ,
2199,668779399630725120,,,2015-11-23 13:13:28 +0000,Iphone,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10,10,Kevon,0,0,https://t.co/YVAJgWHzPW,
2200,668655139528511488,,,2015-11-23 04:59:42 +0000,Iphone,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11,10,Winifred,0,0,https://t.co/mwnBN6ZkPt,
2201,668645506898350081,,,2015-11-23 04:21:26 +0000,Iphone,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,11,10,None,0,0,https://t.co/70X1TIXn38,
2202,668643542311546881,,,2015-11-23 04:13:37 +0000,Iphone,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,3,10,None,0,0,https://t.co/IiSdmhkC5N,
2203,668641109086707712,,,2015-11-23 04:03:57 +0000,Iphone,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10,10,Hanz,0,0,https://t.co/pKJK23j0QZ,
2204,668636665813057536,,,2015-11-23 03:46:18 +0000,Iphone,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,10,10,an,0,0,https://t.co/EM5fDykrJg,
2205,668633411083464705,,,2015-11-23 03:33:22 +0000,Iphone,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10,10,Churlie,0,0,https://t.co/k8P6FZlzAG,
2206,668631377374486528,,,2015-11-23 03:25:17 +0000,Iphone,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5,10,Zeek,0,0,https://t.co/fvVNScw8VH,
2207,668627278264475648,,,2015-11-23 03:09:00 +0000,Iphone,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9,10,Timofy,0,0,https://t.co/3FuNbzyPwo,
2208,668625577880875008,,,2015-11-23 03:02:14 +0000,Iphone,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10,10,Maks,0,0,https://t.co/0zBycaxyvs,
2209,668623201287675904,,,2015-11-23 02:52:48 +0000,Iphone,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10,10,Jomathan,0,0,https://t.co/TIhVKEIPqj,
2210,668620235289837568,,,2015-11-23 02:41:01 +0000,Iphone,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,10,10,Kallie,0,0,https://t.co/AGyogHtmXx,
2211,668614819948453888,,,2015-11-23 02:19:29 +0000,Iphone,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,7,10,a,0,0,https://t.co/2Su7gmsnZm,
2212,668587383441514497,,,2015-11-23 00:30:28 +0000,Vine,Never forget this vine. You will not stop watching for at least 15 minutes. This is the second coveted.. 13/10 https://t.co/roqIxCvEB3,13,10,the,0,0,https://t.co/roqIxCvEB3,
2213,668567822092664832,,,2015-11-22 23:12:44 +0000,Iphone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11,10,Marvin,0,0,https://t.co/81kzPgqjQ3,
2214,668544745690562560,,,2015-11-22 21:41:02 +0000,Iphone,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,10,10,None,0,0,https://t.co/ALNyYuGui7,
2215,668542336805281792,,,2015-11-22 21:31:28 +0000,Iphone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10,10,None,0,0,https://t.co/VvYVbsi6c3,
2216,668537837512433665,,,2015-11-22 21:13:35 +0000,Iphone,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,8,10,Spark,0,0,https://t.co/stEodX9Aba,
2217,668528771708952576,,,2015-11-22 20:37:34 +0000,Iphone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12,10,Gòrdón,0,0,https://t.co/zpdBQCcYgW,
